geoid,FIPS,CT20,year,denom_total_pop,total_calls,total_calls_rate,homeless_encampment,homeless_encampment_rate,illegal_dumping,illegal_dumping_rate,bulky_items,bulky_items_rate
1400000U,06037123700,123700,2019,4435,1509,3402.4802,19,42.841038,136,306.65164,840,1894.0248
1400000U,06037123800,123800,2019,6018,1700,2824.8586,76,126.2878,105,174.47658,993,1650.0498
1400000U,06037123901,123901,2019,4694,2424,5164.0391,177,377.07712,160,340.86069,861,1834.2565
1400000U,06037123902,123902,2019,2668,827,3099.7002,18,67.46627,42,157.4213,533,1997.7511
1400000U,06037124000,124000,2019,5219,1340,2567.5417,28,53.650124,79,151.37,869,1665.0699
1400000U,06037124102,124102,2019,3551,1541,4339.6226,82,230.92087,139,391.43903,754,2123.3455
1400000U,06037124103,124103,2019,1950,1008,5169.231,54,276.92307,69,353.84616,451,2312.8206
1400000U,06037124104,124104,2019,2492,905,3631.6211,98,393.25842,126,505.61798,377,1512.8411
1400000U,06037124105,124105,2019,2538,952,3750.9851,129,508.27423,100,394.01105,458,1804.5706
1400000U,06037124201,124201,2019,3348,1318,3936.6787,85,253.88292,113,337.51492,701,2093.7874
1400000U,06037124203,124203,2019,2384,916,3842.282,11,46.140938,82,343.95972,578,2424.4966
1400000U,06037124204,124204,2019,2192,918,4187.9561,25,114.05109,75,342.15329,600,2737.2263
1400000U,06037124300,124300,2019,2988,1765,5906.9609,73,244.31058,257,860.10712,894,2991.9678
1400000U,06037124400,124400,2019,4858,1301,2678.0569,26,53.519966,84,172.91066,852,1753.8081
1400000U,06037124500,124500,2019,2925,762,2605.1282,11,37.606838,45,153.84616,485,1658.1196
1400000U,06037124600,124600,2019,2691,971,3608.324,109,405.05389,72,267.55853,553,2054.998
1400000U,06037124700,124700,2019,5539,1613,2912.0779,396,714.93048,116,209.42409,779,1406.391
1400000U,06037124902,124902,2019,2706,774,2860.3103,12,44.345898,61,225.42499,502,1855.1367
1400000U,06037124903,124903,2019,3499,1004,2869.3914,16,45.727352,92,262.93228,651,1860.5316
1400000U,06037125101,125101,2019,2948,991,3361.6011,21,71.234734,61,206.91995,626,2123.4736
1400000U,06037125102,125102,2019,2944,560,1902.174,3,10.190217,28,95.108696,370,1256.7935
1400000U,06037125200,125200,2019,3907,1611,4123.3682,214,547.73486,152,389.04529,778,1991.2977
1400000U,06037125310,125310,2019,4313,2060,4776.2578,156,361.6972,223,517.0415,1010,2341.7576
1400000U,06037125321,125321,2019,2093,903,4314.3813,29,138.5571,65,310.55902,579,2766.364
1400000U,06037125322,125322,2019,3013,685,2273.4817,135,448.05841,45,149.3528,213,706.93658
1400000U,06037125402,125402,2019,5033,1656,3290.2842,235,466.91833,168,333.79694,921,1829.9225
1400000U,06037125403,125403,2019,2102,650,3092.293,41,195.05234,72,342.53091,393,1869.6479
1400000U,06037125404,125404,2019,2864,863,3013.2681,57,199.02234,51,178.07263,514,1794.6927
1400000U,06037125501,125501,2019,3052,1065,3489.5151,24,78.636963,71,232.63434,681,2231.3237
1400000U,06037125502,125502,2019,3488,951,2726.4907,37,106.07798,52,149.08257,658,1886.4679
1400000U,06037125600,125600,2019,2810,618,2199.2883,5,17.793594,18,64.056938,400,1423.4875
1400000U,06037127102,127102,2019,5779,1798,3111.2649,26,44.990482,200,346.08063,1067,1846.3402
1400000U,06037127103,127103,2019,3109,605,1945.9634,21,67.545837,43,138.30814,369,1186.8768
1400000U,06037127104,127104,2019,3821,1317,3446.7417,14,36.639622,96,251.24313,847,2216.6973
1400000U,06037127210,127210,2019,5838,2029,3475.5054,131,224.39192,258,441.93216,871,1491.9493
1400000U,06037127220,127220,2019,5045,1863,3692.7651,92,182.35876,241,477.70068,845,1674.9257
1400000U,06037127300,127300,2019,3809,1391,3651.8772,134,351.79837,206,540.82434,656,1722.2368
1400000U,06037127400,127400,2019,6547,2233,3410.7224,74,113.02887,382,583.47333,1048,1600.7332
1400000U,06037127520,127520,2019,4870,875,1796.7146,30,61.601643,179,367.55646,487,1000
1400000U,06037127603,127603,2019,3057,1159,3791.2986,1,3.2711809,153,500.49069,530,1733.7258
1400000U,06037127604,127604,2019,3151,1104,3503.6497,45,142.81181,107,339.57474,509,1615.3602
1400000U,06037127605,127605,2019,4329,1419,3277.8933,11,25.410025,197,455.07047,647,1494.5715
1400000U,06037127606,127606,2019,3307,1024,3096.4622,17,51.406109,161,486.84607,570,1723.6166
1400000U,06037127711,127711,2019,3588,1134,3160.5352,71,197.88184,172,479.3757,550,1532.8875
1400000U,06037127712,127712,2019,3560,1076,3022.4719,85,238.76404,138,387.64044,522,1466.2921
1400000U,06037127803,127803,2019,4790,1505,3141.9624,76,158.66388,160,334.02924,811,1693.1106
1400000U,06037127804,127804,2019,4352,1002,2302.3896,8,18.382353,115,264.24634,556,1277.5735
1400000U,06037127805,127805,2019,3627,1337,3686.2422,181,499.035,170,468.70691,503,1386.821
1400000U,06037127806,127806,2019,3293,1350,4099.605,201,610.38568,140,425.14426,624,1894.9286
1400000U,06037127910,127910,2019,5097,1393,2732.9802,33,64.743965,123,241.31842,738,1447.9105
1400000U,06037127920,127920,2019,4716,1583,3356.6582,74,156.91264,102,216.28499,1062,2251.9084
1400000U,06037128101,128101,2019,3735,1190,3186.0776,37,99.06292,140,374.83267,709,1898.2598
1400000U,06037128102,128102,2019,4625,1709,3695.1353,139,300.54053,221,477.83783,871,1883.2433
1400000U,06037128210,128210,2019,5008,1737,3468.4504,229,457.26837,329,656.94885,831,1659.3451
1400000U,06037128220,128220,2019,2912,980,3365.3845,15,51.51099,113,388.04944,590,2026.0989
1400000U,06037128302,128302,2019,5000,1178,2356,57,114,165,330,647,1294
1400000U,06037128303,128303,2019,4176,1712,4099.6167,273,653.73566,298,713.60156,622,1489.4636
1400000U,06037128400,128400,2019,4502,1767,3924.9224,258,573.07861,177,393.1586,845,1876.9436
1400000U,06037128500,128500,2019,4108,1193,2904.0896,43,104.67381,98,238.55891,696,1694.2551
1400000U,06037128601,128601,2019,4369,1822,4170.2905,143,327.30603,158,361.63882,917,2098.8784
1400000U,06037128602,128602,2019,3472,990,2851.3826,18,51.843319,71,204.49309,602,1733.871
1400000U,06037128703,128703,2019,2896,772,2665.7458,36,124.30939,85,293.5083,461,1591.8508
1400000U,06037128704,128704,2019,2914,737,2529.1694,86,295.12698,39,133.83665,406,1393.2738
1400000U,06037128801,128801,2019,3419,690,2018.1339,34,99.444283,46,134.54227,433,1266.4521
1400000U,06037128802,128802,2019,4670,1108,2372.5911,15,32.119915,54,115.63169,754,1614.561
1400000U,06037128910,128910,2019,4648,1317,2833.4768,69,148.45094,62,133.3907,805,1731.9277
1400000U,06037131021,131021,2019,3526,690,1956.8916,6,17.016449,60,170.16449,394,1117.4135
1400000U,06037131022,131022,2019,3160,795,2515.8228,21,66.455696,83,262.65823,394,1246.8354
1400000U,06037131023,131023,2019,2733,1391,5089.645,43,157.33626,134,490.30368,530,1939.2609
1400000U,06037131024,131024,2019,3971,1542,3883.1528,15,37.773861,119,299.67264,637,1604.1299
1400000U,06037131100,131100,2019,3197,1231,3850.4849,5,15.639662,123,384.73569,751,2349.0771
1400000U,06037131200,131200,2019,3417,1128,3301.1414,9,26.338894,115,336.55252,680,1990.0498
1400000U,06037131300,131300,2019,5102,1955,3831.8306,63,123.48099,258,505.68405,1046,2050.1765
1400000U,06037131400,131400,2019,6367,1644,2582.0637,27,42.406158,107,168.05403,906,1422.9622
1400000U,06037131600,131600,2019,5336,1710,3204.6477,21,39.355324,202,378.56073,954,1787.8561
1400000U,06037131701,131701,2019,5587,1472,2634.6877,8,14.318954,170,304.2778,953,1705.7455
1400000U,06037131702,131702,2019,3764,840,2231.6685,1,2.6567481,52,138.15091,496,1317.7471
1400000U,06037131801,131801,2019,3072,1306,4251.3022,93,302.73438,153,498.04688,440,1432.2916
1400000U,06037131802,131802,2019,3085,939,3043.76,5,16.207455,65,210.69691,624,2022.6904
1400000U,06037131900,131900,2019,4597,1635,3556.6675,22,47.8573,199,432.89102,979,2129.6497
1400000U,06037132001,132001,2019,3463,1471,4247.7622,28,80.854752,150,433.15045,734,2119.5496
1400000U,06037132002,132002,2019,3354,1625,4844.9614,74,220.63208,92,274.29935,734,2188.4316
1400000U,06037132101,132101,2019,4645,1316,2833.1538,21,45.209904,143,307.85791,592,1274.4886
1400000U,06037132102,132102,2019,5401,1642,3040.1777,5,9.2575445,176,325.86557,947,1753.379
1400000U,06037132301,132301,2019,3905,954,2443.0217,62,158.77081,80,204.86555,421,1078.105
1400000U,06037132302,132302,2019,4007,839,2093.8357,3,7.4868979,53,132.26852,468,1167.9561
1400000U,06037132501,132501,2019,4565,982,2151.1501,4,8.7623224,63,138.00658,647,1417.3055
1400000U,06037132502,132502,2019,3922,1026,2616.0122,25,63.742989,99,252.42223,668,1703.2126
1400000U,06037132700,132700,2019,4873,1670,3427.0469,48,98.501953,152,311.92285,873,1791.5042
1400000U,06037132900,132900,2019,3885,1085,2792.7927,26,66.924065,57,146.71814,674,1734.8777
1400000U,06037133000,133000,2019,4778,1276,2670.5735,34,71.159477,127,265.80161,732,1532.0217
1400000U,06037133101,133101,2019,2449,565,2307.0642,16,65.332787,38,155.16537,351,1433.238
1400000U,06037133102,133102,2019,3160,788,2493.6709,33,104.43038,73,231.01266,409,1294.3038
1400000U,06037134001,134001,2019,3864,1052,2722.5674,28,72.463768,192,496.89441,528,1366.4596
1400000U,06037134002,134002,2019,3665,918,2504.7749,22,60.027287,56,152.79672,596,1626.1937
1400000U,06037134101,134101,2019,5579,1123,2012.9055,6,10.754616,76,136.22513,742,1329.9874
1400000U,06037134103,134103,2019,4659,1215,2607.8557,65,139.51492,119,255.41962,711,1526.0786
1400000U,06037134104,134104,2019,4618,992,2148.116,40,86.617584,95,205.71677,572,1238.6315
1400000U,06037134201,134201,2019,4735,1417,2992.6082,38,80.253433,145,306.23019,736,1554.3822
1400000U,06037134302,134302,2019,4112,1183,2876.9456,20,48.638134,94,228.59923,712,1731.5175
1400000U,06037134303,134303,2019,5975,1720,2878.6611,77,128.8703,136,227.61507,881,1474.4769
1400000U,06037134304,134304,2019,3042,815,2679.1584,6,19.723866,78,256.41025,495,1627.219
1400000U,06037134305,134305,2019,4183,567,1355.4865,49,117.14081,76,181.68779,252,602.43842
1400000U,06037134306,134306,2019,4305,750,1742.1603,35,81.300812,84,195.12195,460,1068.525
1400000U,06037134421,134421,2019,4234,985,2326.4053,1,2.3618329,43,101.55881,629,1485.5928
1400000U,06037134422,134422,2019,4920,1554,3158.5366,39,79.268295,103,209.34959,927,1884.1464
1400000U,06037134423,134423,2019,3539,982,2774.7952,3,8.4769707,80,226.05255,601,1698.2198
1400000U,06037134424,134424,2019,2916,553,1896.4335,7,24.005487,42,144.03293,324,1111.1111
1400000U,06037134520,134520,2019,6065,2209,3642.2095,158,260.51114,447,737.01569,950,1566.3644
1400000U,06037134521,134521,2019,3691,830,2248.7131,22,59.604443,72,195.06909,433,1173.1238
1400000U,06037134522,134522,2019,4167,1379,3309.3352,108,259.17926,241,578.35376,659,1581.4735
1400000U,06037134710,134710,2019,5836,1073,1838.5881,3,5.1405072,147,251.88486,669,1146.3331
1400000U,06037134720,134720,2019,5074,1149,2264.4856,47,92.629089,106,208.90816,613,1208.1199
1400000U,06037134801,134801,2019,3155,993,3147.385,21,66.561012,97,307.44849,585,1854.1997
1400000U,06037134802,134802,2019,3244,1093,3369.2971,39,120.22195,95,292.84833,628,1935.8816
1400000U,06037134901,134901,2019,3140,1106,3522.293,38,121.01911,79,251.59236,639,2035.0319
1400000U,06037134904,134904,2019,4043,1452,3591.3926,95,234.97403,129,319.07001,874,2161.761
1400000U,06037134905,134905,2019,4552,586,1287.3462,125,274.60458,78,171.35326,139,305.36029
1400000U,06037134906,134906,2019,2136,528,2471.9102,87,407.30338,78,365.16855,242,1132.9589
1400000U,06037134907,134907,2019,4783,280,585.40668,37,77.357307,22,45.996235,92,192.3479
1400000U,06037135102,135102,2019,3702,1170,3160.4539,55,148.56834,102,275.52673,592,1599.1356
1400000U,06037135111,135111,2019,3295,1009,3062.2156,33,100.15175,70,212.4431,575,1745.0682
1400000U,06037135113,135113,2019,3485,139,398.85223,14,40.172165,4,11.477762,54,154.94978
1400000U,06037135115,135115,2019,1341,214,1595.824,9,67.114098,24,178.97092,106,790.4549
1400000U,06037135116,135116,2019,3765,388,1030.5444,41,108.89774,43,114.20982,93,247.01195
1400000U,06037135201,135201,2019,2788,868,3113.343,56,200.86082,84,301.29126,459,1646.3414
1400000U,06037135202,135202,2019,4708,1382,2935.429,20,42.480885,78,165.67545,853,1811.8097
1400000U,06037135204,135204,2019,3101,1489,4801.6768,33,106.41728,145,467.59109,933,3008.7068
1400000U,06037135205,135205,2019,4414,424,960.57996,35,79.293159,38,86.089714,242,548.25555
1400000U,06037137000,137000,2019,5067,1356,2676.1396,79,155.9108,79,155.9108,759,1497.9277
1400000U,06037137103,137103,2019,5381,526,977.51349,156,289.90894,20,37.167812,230,427.42984
1400000U,06037137104,137104,2019,2752,1034,3757.2673,85,308.86627,90,327.03488,540,1962.2094
1400000U,06037137202,137202,2019,2627,768,2923.4868,190,723.25848,47,178.9113,304,1157.2135
1400000U,06037137203,137203,2019,3394,911,2684.1484,75,220.9782,51,150.26517,498,1467.2952
1400000U,06037137301,137301,2019,2271,582,2562.7478,4,17.613386,25,110.08366,364,1602.8181
1400000U,06037137302,137302,2019,4449,1019,2290.4023,59,132.61407,36,80.917061,634,1425.0393
1400000U,06037137401,137401,2019,4298,1230,2861.7961,121,281.52631,59,137.27315,680,1582.1312
1400000U,06037137402,137402,2019,5363,1137,2120.082,20,37.292561,48,89.502144,733,1366.7723
1400000U,06037137501,137501,2019,4915,1301,2646.999,503,1023.3978,84,170.9054,361,734.48627
1400000U,06037137502,137502,2019,4549,1482,3257.8589,202,444.05365,78,171.46626,809,1778.4128
1400000U,06037137504,137504,2019,2155,412,1911.8329,0,0,15,69.605568,269,1248.2599
1400000U,06037138000,138000,2019,4780,961,2010.4602,17,35.564854,32,66.94561,623,1303.3473
1400000U,06037139001,139001,2019,5639,1387,2459.656,37,65.614471,110,195.07005,857,1519.7729
1400000U,06037139200,139200,2019,5662,1506,2659.8374,64,113.03426,180,317.90887,906,1600.1412
1400000U,06037139301,139301,2019,4445,1625,3655.793,200,449.94376,85,191.22609,851,1914.5107
1400000U,06037139302,139302,2019,5000,1027,2054,44,88,100,200,592,1184
1400000U,06037139303,139303,2019,4260,938,2201.8779,22,51.643192,77,180.75117,471,1105.6338
1400000U,06037139401,139401,2019,2706,1058,3909.8301,217,801.92163,85,314.11679,409,1511.4561
1400000U,06037139402,139402,2019,2899,987,3404.6223,164,565.71234,60,206.96793,409,1410.8313
1400000U,06037139502,139502,2019,2917,972,3332.1907,50,171.40898,64,219.4035,608,2084.3333
1400000U,06037139504,139504,2019,3998,747,1868.4342,23,57.528763,78,195.09755,529,1323.1616
1400000U,06037139505,139505,2019,2861,404,1412.0936,6,20.971687,26,90.877319,298,1041.5939
1400000U,06037139506,139506,2019,3085,373,1209.0762,1,3.2414911,49,158.83307,262,849.27069
1400000U,06037139600,139600,2019,5060,827,1634.3873,51,100.79051,57,112.64822,425,839.92096
1400000U,06037139701,139701,2019,5319,1076,2022.9366,6,11.280315,59,110.9231,653,1227.6743
1400000U,06037139703,139703,2019,2861,460,1607.8295,0,0,18,62.915066,296,1034.6033
1400000U,06037139704,139704,2019,4358,420,963.74481,0,0,15,34.41946,285,653.96973
1400000U,06037139705,139705,2019,2088,608,2911.8774,0,0,23,110.15326,380,1819.9233
1400000U,06037139801,139801,2019,3482,689,1978.7478,1,2.8719127,13,37.334866,452,1298.1045
1400000U,06037139802,139802,2019,4121,706,1713.1764,5,12.132977,20,48.53191,449,1089.5414
1400000U,06037141101,141101,2019,4674,1021,2184.4246,56,119.81172,67,143.34618,697,1491.228
1400000U,06037141102,141102,2019,3074,744,2420.2993,130,422.90176,61,198.43852,390,1268.7053
1400000U,06037141201,141201,2019,4583,1195,2607.4624,138,301.11279,92,200.74187,660,1440.1047
1400000U,06037141202,141202,2019,2674,640,2393.4182,29,108.45176,28,104.71204,393,1469.7083
1400000U,06037141303,141303,2019,3477,646,1857.9235,10,28.760426,26,74.777107,475,1366.1202
1400000U,06037141304,141304,2019,2994,886,2959.252,60,200.4008,51,170.34068,493,1646.6266
1400000U,06037141305,141305,2019,3270,625,1911.3149,23,70.336388,66,201.83487,391,1195.7186
1400000U,06037141306,141306,2019,2810,720,2562.2776,91,323.84341,40,142.34875,367,1306.0498
1400000U,06037141400,141400,2019,5044,954,1891.3561,10,19.825535,60,118.95321,584,1157.8113
1400000U,06037141500,141500,2019,2927,578,1974.7181,1,3.4164674,27,92.244621,261,891.698
1400000U,06037141600,141600,2019,4226,843,1994.7942,4,9.4652157,14,33.128254,514,1216.2802
1400000U,06037141700,141700,2019,3156,624,1977.1863,2,6.3371358,15,47.528519,373,1181.8757
1400000U,06037143101,143101,2019,3385,531,1568.6854,29,85.672081,29,85.672081,208,614.47565
1400000U,06037143102,143102,2019,967,725,7497.4146,48,496.38055,80,827.3009,380,3929.6794
1400000U,06037143200,143200,2019,4085,1662,4068.5435,442,1082.0073,119,291.30966,739,1809.0575
1400000U,06037143301,143301,2019,2325,1153,4959.1396,302,1298.9247,80,344.08603,562,2417.2043
1400000U,06037143302,143302,2019,4161,945,2271.0886,154,370.10333,35,84.114395,545,1309.7813
1400000U,06037143401,143401,2019,4453,1223,2746.4631,203,455.87244,70,157.19739,699,1569.7283
1400000U,06037143402,143402,2019,2602,563,2163.7202,100,384.31976,23,88.393547,294,1129.9
1400000U,06037143500,143500,2019,5482,1119,2041.2258,39,71.141922,53,96.680046,752,1371.7621
1400000U,06037143602,143602,2019,4769,1105,2317.0476,140,293.56259,63,132.10316,605,1268.6097
1400000U,06037143603,143603,2019,2392,608,2541.8059,12,50.167225,34,142.14047,401,1676.4214
1400000U,06037143605,143605,2019,2181,277,1270.0596,97,444.75012,23,105.45621,68,311.7836
1400000U,06037143606,143606,2019,1539,399,2592.5925,31,201.4295,19,123.45679,230,1494.4769
1400000U,06037143700,143700,2019,3685,1088,2952.5103,96,260.51559,69,187.24559,562,1525.1018
1400000U,06037143801,143801,2019,3167,607,1916.6404,9,28.418062,16,50.520996,379,1196.7162
1400000U,06037143802,143802,2019,2577,917,3558.4011,126,488.94064,112,434.61389,395,1532.79
1400000U,06037143901,143901,2019,4068,1301,3198.1318,96,235.9882,58,142.5762,629,1546.2144
1400000U,06037143902,143902,2019,2766,494,1785.9725,10,36.15329,24,86.767899,316,1142.444
1400000U,06037181000,181000,2019,6457,2803,4341.0254,164,253.98792,94,145.57845,1177,1822.8279
1400000U,06037181300,181300,2019,4059,1349,3323.4788,73,179.84726,45,110.86475,726,1788.6179
1400000U,06037181400,181400,2019,4943,2124,4296.9858,26,52.599636,60,121.38377,807,1632.6118
1400000U,06037181500,181500,2019,3954,1642,4152.7568,2,5.0581689,52,131.51239,816,2063.7329
1400000U,06037181600,181600,2019,4631,1089,2351.5439,7,15.115526,32,69.099548,607,1310.7321
1400000U,06037183101,183101,2019,3323,1637,4926.2715,35,105.32652,91,273.84894,878,2642.1907
1400000U,06037183103,183103,2019,4354,892,2048.6909,9,20.670649,60,137.80432,565,1297.6573
1400000U,06037183104,183104,2019,2122,488,2299.7173,0,0,20,94.25071,346,1630.5372
1400000U,06037183220,183220,2019,4155,1327,3193.7424,5,12.033694,74,178.09868,728,1752.106
1400000U,06037183221,183221,2019,3522,1068,3032.3679,0,0,45,127.76831,726,2061.3289
1400000U,06037183222,183222,2019,3493,1050,3006.012,3,8.5886059,53,151.73204,679,1943.8878
1400000U,06037183300,183300,2019,3487,1112,3188.9875,8,22.942358,55,157.72871,650,1864.0665
1400000U,06037183401,183401,2019,2531,829,3275.3853,10,39.510075,48,189.64836,494,1951.7977
1400000U,06037183402,183402,2019,3006,1015,3376.5801,3,9.9800396,36,119.76048,547,1819.694
1400000U,06037183510,183510,2019,2577,925,3589.4451,1,3.8804812,35,135.81685,579,2246.7986
1400000U,06037183520,183520,2019,3758,1211,3222.4587,1,2.66099,57,151.67642,667,1774.8802
1400000U,06037183610,183610,2019,3215,1086,3377.916,14,43.545879,88,273.71695,521,1620.5288
1400000U,06037183620,183620,2019,3111,1342,4313.7256,84,270.00964,82,263.58084,565,1816.1362
1400000U,06037183701,183701,2019,3720,1227,3298.3872,62,166.66667,80,215.05376,600,1612.9032
1400000U,06037183702,183702,2019,2773,934,3368.1934,7,25.243418,57,205.55356,492,1774.2517
1400000U,06037183810,183810,2019,4163,1454,3492.6736,24,57.650734,88,211.38602,656,1575.7867
1400000U,06037183820,183820,2019,3445,726,2107.4021,33,95.791,49,142.23512,448,1300.4354
1400000U,06037185101,185101,2019,2172,1000,4604.0518,23,105.89319,75,345.30386,527,2426.3352
1400000U,06037185102,185102,2019,3898,792,2031.8112,2,5.1308365,30,76.962547,519,1331.452
1400000U,06037185202,185202,2019,3627,1144,3154.1218,10,27.570995,74,204.02536,612,1687.345
1400000U,06037185203,185203,2019,3566,1271,3564.2175,15,42.063938,95,266.40494,734,2058.3286
